City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Cloudiness Numberical,Wind Speed,Country,Date
264,songea,-10.6833,35.65,64.99,94,clear sky,6,2.37,TZ,2025-03-06 15:19:41
265,tyukhtet,56.5389,89.3011,17.64,83,overcast clouds,100,10.09,RU,2025-03-06 15:19:43
266,batac city,18.0554,120.5649,76.78,73,few clouds,20,16.11,PH,2025-03-06 15:19:44
267,palikir - national government center,6.9248,158.1611,81.45,73,scattered clouds,40,9.22,FM,2025-03-06 15:19:45
268,ntoum,0.3833,9.7833,77.31,91,overcast clouds,100,3.96,GA,2025-03-06 15:19:46
269,arkhangel'sk,64.5401,40.5433,30.31,93,light shower snow,100,6.71,RU,2025-03-06 15:19:47
270,hanzhong,33.0728,107.0303,45.91,66,overcast clouds,100,0.31,CN,2025-03-06 15:19:49
271,quezon,7.7303,125.0989,70.79,95,overcast clouds,97,3.38,PH,2025-03-06 15:19:50
272,fortuna,40.5982,-124.1573,53.98,84,overcast clouds,100,20.71,US,2025-03-06 15:19:52
273,divnogorsk,55.9594,92.3619,3.69,99,broken clouds,77,2.55,RU,2025-03-06 15:19:53
274,capao da canoa,-29.7456,-50.0097,78.73,82,clear sky,0,15.86,BR,2025-03-06 15:19:15
275,broken hill,-31.95,141.4333,70.05,34,clear sky,0,10.47,AU,2025-03-06 15:19:55
276,abengourou,6.7297,-3.4964,82.24,64,overcast clouds,100,7.38,CI,2025-03-06 15:19:56
277,tobelo,1.7284,128.0095,80.31,80,overcast clouds,100,5.21,ID,2025-03-06 15:19:58
278,santa rosalia,27.3167,-112.2833,71.71,32,overcast clouds,100,6.02,MX,2025-03-06 15:19:59
279,jeremie,18.65,-74.1167,80.87,72,scattered clouds,31,6.44,HT,2025-03-06 15:20:00
280,cavalaire-sur-mer,43.174,6.5272,53.11,75,overcast clouds,100,18.92,FR,2025-03-06 15:20:01
281,mitu,1.1983,-70.1733,75.63,42,overcast clouds,100,2.62,CO,2025-03-06 15:20:02
282,sumbe,-11.2061,13.8437,79.66,89,overcast clouds,91,11.03,AO,2025-03-06 15:20:03
283,nenjiang,49.1833,125.2167,-1.91,100,overcast clouds,100,2.77,CN,2025-03-06 15:20:04
284,forster,-32.1667,152.5167,71.2,81,broken clouds,84,17.16,AU,2025-03-06 15:20:05
285,beipiao,41.7919,120.7792,29.17,34,overcast clouds,100,3.69,CN,2025-03-06 15:20:07
286,nizhniy kuranakh,58.8353,125.4869,-6.63,98,overcast clouds,97,3.31,RU,2025-03-06 15:20:09
287,sheffield,53.383,-1.4659,55.24,73,overcast clouds,100,13.91,GB,2025-03-06 15:17:02
288,yeed,4.55,43.0333,86.22,30,clear sky,6,8.5,SO,2025-03-06 15:20:11
289,vila velha,-20.3297,-40.2925,82.35,74,clear sky,0,10.36,BR,2025-03-06 15:16:29
290,celestun,20.8667,-90.4,81.52,55,clear sky,3,17.11,MX,2025-03-06 15:20:13
291,muynoq,43.7683,59.0214,37.36,97,moderate rain,100,27.67,UZ,2025-03-06 15:20:14
292,carbonear,47.7332,-53.2148,35.15,93,overcast clouds,100,13.85,CA,2025-03-06 15:20:15
293,usogorsk,63.4106,48.6872,21.67,93,overcast clouds,97,8.79,RU,2025-03-06 15:19:03
294,gwadar,25.1216,62.3254,74.01,56,clear sky,0,11.63,PK,2025-03-06 15:20:19
295,praia da vitoria,38.7333,-27.0667,52.05,76,scattered clouds,40,29.55,PT,2025-03-06 15:20:20
296,nova sintra,14.8667,-24.7167,70.74,68,clear sky,0,18.9,CV,2025-03-06 15:20:22
297,minas de marcona,-15.2119,-75.1103,72.34,65,broken clouds,65,10.45,PE,2025-03-06 15:20:23
298,muisne,0.6,-80.0333,79.75,77,overcast clouds,100,2.33,EC,2025-03-06 15:20:24
299,mili,6.0815,171.735,81.09,78,clear sky,3,22.82,MH,2025-03-06 15:20:25
300,alice springs,-23.7,133.8833,67.55,40,clear sky,0,4.61,AU,2025-03-06 15:20:26
301,lianyuan,27.6883,111.6642,41.49,94,light rain,100,6.24,CN,2025-03-06 15:17:15
302,wynne,35.2245,-90.7868,51.4,36,few clouds,13,3.94,US,2025-03-06 15:20:29
303,al mijlad,11.0333,27.7333,81.93,13,scattered clouds,28,19.55,SD,2025-03-06 15:20:30
304,conduaga,8.862,117.4893,77.16,87,overcast clouds,94,1.07,PH,2025-03-06 15:20:31
305,kushk,33.2957,61.9522,56.98,43,overcast clouds,100,3.31,AF,2025-03-06 15:20:33
306,olavarria,-36.8927,-60.3225,87.71,54,overcast clouds,100,8.61,AR,2025-03-06 15:20:26
307,nemuro,43.3236,145.575,27.54,85,overcast clouds,98,11.34,JP,2025-03-06 15:20:35
308,skeldon,5.8833,-57.1333,81.77,70,broken clouds,66,9.08,GY,2025-03-06 15:20:36
309,aykol,38.1751,77.2132,39.88,30,clear sky,0,6.53,CN,2025-03-06 15:20:37
310,kombissiri,12.0656,-1.3375,92.88,27,overcast clouds,95,1.92,BF,2025-03-06 15:20:38
311,masterton,-40.9597,175.6575,50.16,73,clear sky,0,1.74,NZ,2025-03-06 15:20:39
312,ikalamavony,-21.15,46.5833,69.93,88,scattered clouds,26,6.6,MG,2025-03-06 15:20:40
313,comandante fontana,-25.3345,-59.6821,99.05,27,overcast clouds,100,9.4,AR,2025-03-06 15:20:42
314,rio grande,-32.035,-52.0986,83.93,65,clear sky,9,17.94,BR,2025-03-06 15:16:12
315,malangali,-8.5667,34.85,66.52,84,overcast clouds,91,11.27,TZ,2025-03-06 15:20:44
316,vilyuysk,63.7553,121.6247,-6.09,100,overcast clouds,100,2.68,RU,2025-03-06 15:20:46
317,san antonio de pale,-1.4014,5.6325,81.48,79,overcast clouds,98,14.23,GQ,2025-03-06 15:20:49
318,sukhothai,17.25,99.6667,81.5,32,broken clouds,52,3.98,TH,2025-03-06 15:20:50
319,saacow,1.6279,42.4407,81.7,64,scattered clouds,32,15.5,SO,2025-03-06 15:20:51
320,zheleznodorozhnyy,55.7503,38.0042,45.95,86,overcast clouds,100,16.08,RU,2025-03-06 15:20:52
321,senanga,-16.1167,23.2667,74.59,71,overcast clouds,90,7.34,ZM,2025-03-06 15:20:53
322,kerikeri,-35.2268,173.9474,59.14,66,clear sky,1,3.74,NZ,2025-03-06 15:20:54
323,newman,37.3138,-121.0208,55.06,60,overcast clouds,86,3.0,US,2025-03-06 15:20:55
324,sanctuary point,-35.1114,150.629,65.1,81,few clouds,23,7.61,AU,2025-03-06 15:20:58
325,shakawe,-18.3667,21.85,71.87,78,clear sky,9,5.3,BW,2025-03-06 15:21:00
326,malabar,-33.9667,151.25,70.65,78,broken clouds,75,19.57,AU,2025-03-06 15:21:01
327,scottburgh,-30.2867,30.7532,76.6,95,scattered clouds,38,11.86,ZA,2025-03-06 15:21:02
328,jimma,7.6667,36.8333,65.34,79,overcast clouds,100,2.86,ET,2025-03-06 15:21:03
329,merano,46.6682,11.1595,47.55,69,clear sky,5,4.18,IT,2025-03-06 15:21:04
330,bakanas,44.8081,76.2772,43.21,61,light rain,100,11.14,KZ,2025-03-06 15:21:05
331,panaba,21.2833,-88.2667,87.24,35,clear sky,0,12.19,MX,2025-03-06 15:21:06
332,margate,51.3813,1.3862,50.88,68,broken clouds,74,1.01,GB,2025-03-06 15:12:04
333,ulanhot,46.0833,122.0833,25.74,40,overcast clouds,100,7.29,CN,2025-03-06 15:21:09
334,nyandoma,61.669,40.1991,31.1,99,light snow,100,3.85,RU,2025-03-06 15:21:10
335,capanema,-1.1958,-47.1808,78.53,89,overcast clouds,100,1.86,BR,2025-03-06 15:21:11
336,fontanelas,38.8472,-9.4372,57.61,85,few clouds,20,3.44,PT,2025-03-06 15:21:12
337,zhezqazghan,47.7833,67.7667,26.47,92,overcast clouds,100,15.5,KZ,2025-03-06 15:21:13
338,cidade velha,14.9167,-23.6167,68.47,64,scattered clouds,40,17.27,CV,2025-03-06 15:21:15
339,burriana,39.889,-0.085,58.69,91,broken clouds,71,12.95,ES,2025-03-06 15:21:16
340,ciudad del carmen,18.6333,-91.8333,80.64,65,scattered clouds,40,13.8,MX,2025-03-06 15:20:45
341,kalabo,-14.97,22.6814,76.28,67,overcast clouds,100,6.04,ZM,2025-03-06 15:21:19
342,chernyshevskiy,63.0128,112.4714,0.14,99,overcast clouds,100,2.66,RU,2025-03-06 15:21:20
343,sudzha,51.1976,35.2726,48.47,53,clear sky,6,17.47,RU,2025-03-06 15:21:21
344,anadyr,64.75,177.4833,-16.1,69,clear sky,0,13.42,RU,2025-03-06 15:21:22
345,northam,51.0333,-4.2167,51.8,93,overcast clouds,100,3.0,GB,2025-03-06 15:21:23
346,lensk,60.7253,114.9278,13.98,95,light snow,100,6.13,RU,2025-03-06 15:21:24
347,mogocha,53.7333,119.7667,-7.82,100,overcast clouds,89,2.04,RU,2025-03-06 15:21:25
348,mouila,-1.8685,11.0559,75.83,94,light rain,98,0.81,GA,2025-03-06 15:21:27
349,saipan,15.1355,145.701,79.5,88,few clouds,20,8.05,MP,2025-03-06 15:18:29
350,linxia chengguanzhen,35.6003,103.2064,19.63,87,broken clouds,60,2.15,CN,2025-03-06 15:21:29
351,nassau,40.7507,-73.5829,53.29,58,overcast clouds,100,13.8,US,2025-03-06 15:21:30
352,wanning,18.8003,110.3967,62.15,88,overcast clouds,100,13.24,CN,2025-03-06 15:21:31
353,dompu,-8.5356,118.4622,74.62,97,broken clouds,71,1.19,ID,2025-03-06 15:21:32
354,colon,9.3592,-79.9014,86.36,65,overcast clouds,100,7.0,PA,2025-03-06 15:21:33
355,mermoz boabab,14.7065,-17.4758,65.98,72,clear sky,0,11.5,SN,2025-03-06 15:21:34
356,guadalupe y calvo,26.1,-106.9667,63.05,10,clear sky,9,13.8,MX,2025-03-06 15:21:35
357,itamaraju,-17.0392,-39.5311,78.26,74,broken clouds,62,8.52,BR,2025-03-06 15:18:47
358,sarandi del yi,-33.35,-55.6333,101.3,20,clear sky,3,10.13,UY,2025-03-06 15:21:38
359,chonchi,-42.6128,-73.8092,63.12,65,overcast clouds,100,3.47,CL,2025-03-06 15:21:40
360,port isabel,26.0734,-97.2086,78.04,53,broken clouds,75,26.46,US,2025-03-06 15:21:41
361,lumphat,13.4878,106.9816,78.39,71,overcast clouds,95,8.88,KH,2025-03-06 15:17:04
362,fada,7.25,4.0667,80.22,77,overcast clouds,98,5.91,NG,2025-03-06 15:21:43
363,nuuk,64.1835,-51.7216,12.81,85,light snow,100,6.91,GL,2025-03-06 15:18:02
364,spring creek,40.7266,-115.5859,33.49,89,light snow,100,8.93,US,2025-03-06 15:17:07
365,ovalle,-30.5983,-71.2003,81.9,38,clear sky,1,11.32,CL,2025-03-06 15:21:48
366,badiyah,22.45,58.8,70.65,35,clear sky,0,1.45,OM,2025-03-06 15:21:49
367,narrabri,-30.3167,149.7833,67.51,72,clear sky,0,8.01,AU,2025-03-06 15:21:50
368,shimoda,34.6667,138.95,42.17,91,light rain,99,4.12,JP,2025-03-06 15:21:51
369,karratha,-20.7377,116.8463,88.56,48,clear sky,0,6.53,AU,2025-03-06 15:21:52
370,qurayyat,31.3318,37.3428,51.98,93,thunderstorm with rain,75,11.5,SA,2025-03-06 15:21:53
371,nizao,18.25,-70.2,82.13,65,few clouds,20,9.48,DO,2025-03-06 15:21:57
372,gulma,12.6423,4.3555,85.93,11,overcast clouds,100,1.5,NG,2025-03-06 15:21:58
373,darwin,-12.4611,130.8418,76.98,100,few clouds,13,4.61,AU,2025-03-06 15:22:00
374,quellon,-43.1167,-73.6167,58.87,67,overcast clouds,100,7.05,CL,2025-03-06 15:22:01
375,crane,31.3974,-102.3501,77.77,15,overcast clouds,96,29.8,US,2025-03-06 15:22:03
376,tralee,52.2704,-9.7026,48.4,97,overcast clouds,100,2.13,IE,2025-03-06 15:22:04
377,wakkanai,45.4094,141.6739,28.24,73,overcast clouds,100,19.48,JP,2025-03-06 15:22:05
378,longgang,37.6508,120.3286,34.66,54,overcast clouds,100,5.08,CN,2025-03-06 15:22:06
379,santana,-0.0583,-51.1817,82.58,83,light rain,40,10.36,BR,2025-03-06 15:22:07
380,nampa,43.5407,-116.5635,53.26,37,clear sky,0,20.71,US,2025-03-06 15:22:08
381,saint-philippe,-21.3585,55.7679,79.68,82,clear sky,1,13.62,RE,2025-03-06 15:22:09
382,lupane,-18.9315,27.807,69.19,82,clear sky,5,2.26,ZW,2025-03-06 15:22:10
383,dwarka,22.2394,68.9678,74.8,66,clear sky,0,11.21,IN,2025-03-06 15:22:12
384,greenville,35.6127,-77.3663,51.75,44,overcast clouds,100,11.99,US,2025-03-06 15:22:13
385,san nicolas,18.1725,120.5953,76.91,73,few clouds,20,16.11,PH,2025-03-06 15:22:14
386,buon ma thuot,12.6667,108.05,72.28,82,broken clouds,76,8.97,VN,2025-03-06 15:22:15
387,dalandzadgad,43.5708,104.425,28.92,53,broken clouds,73,3.2,MN,2025-03-06 15:22:16
388,kem',64.9555,34.5793,17.49,98,overcast clouds,100,4.92,RU,2025-03-06 15:22:17
389,maintirano,-18.0667,44.0167,81.64,86,light rain,55,9.82,MG,2025-03-06 15:22:18
390,noumea,-22.2763,166.4572,75.78,79,clear sky,3,9.6,NC,2025-03-06 15:22:19
391,sitka,57.0531,-135.33,42.69,81,light rain,75,8.05,US,2025-03-06 15:22:20
392,grand forks,47.9417,-97.4337,35.53,25,clear sky,0,9.22,US,2025-03-06 15:22:22
393,albufeira,37.0882,-8.2503,60.03,82,few clouds,13,3.53,PT,2025-03-06 15:20:49
394,shizuishan,39.2333,106.7694,32.29,52,few clouds,15,1.77,CN,2025-03-06 15:22:25
395,chinde,26.8212,87.7095,60.73,37,clear sky,0,7.43,NP,2025-03-06 15:22:26
396,hammerfest,70.6634,23.6821,27.05,86,few clouds,20,3.44,NO,2025-03-06 15:22:27
397,reggane,26.7158,0.1714,60.1,80,overcast clouds,100,15.08,DZ,2025-03-06 15:22:28
398,tambopata,-12.7333,-69.1833,76.89,83,light rain,20,8.05,PE,2025-03-06 15:22:29
399,eldorado,-23.7869,-54.2836,92.55,39,overcast clouds,86,16.6,BR,2025-03-06 15:22:30
400,valparaiso,-33.0393,-71.6273,74.46,58,broken clouds,75,14.97,CL,2025-03-06 15:21:26
401,port macquarie,-31.4333,152.9167,70.07,92,overcast clouds,100,3.0,AU,2025-03-06 15:22:32
402,polyarnyy,69.1989,33.4478,20.35,94,overcast clouds,95,5.7,RU,2025-03-06 15:22:33
403,betio village,1.358,172.9211,80.64,83,light rain,7,17.38,KI,2025-03-06 15:22:36
404,mil'kovo,55.6078,37.7956,48.34,61,overcast clouds,100,17.34,RU,2025-03-06 15:22:37
405,macau,22.2006,113.5461,55.13,88,scattered clouds,40,17.27,MO,2025-03-06 15:19:33
406,chardara,41.2547,67.9692,49.5,47,overcast clouds,100,8.81,KZ,2025-03-06 15:22:39
407,piacabucu,-10.4056,-36.4344,81.95,73,clear sky,10,11.32,BR,2025-03-06 15:22:40
408,kijang,35.2442,129.2139,31.73,77,clear sky,8,5.37,KR,2025-03-06 15:22:41
409,susuman,62.7833,148.1667,-44.25,100,overcast clouds,91,1.25,RU,2025-03-06 15:22:42
410,champerico,14.3,-91.9167,85.84,58,clear sky,0,11.14,GT,2025-03-06 15:22:43
411,kristiansund,63.1115,7.732,43.12,87,broken clouds,75,3.44,NO,2025-03-06 15:22:45
412,arawa,-6.2132,155.5367,76.89,90,overcast clouds,93,0.69,PG,2025-03-06 15:22:46
413,swift current,50.2834,-107.8014,36.41,64,clear sky,0,11.5,CA,2025-03-06 15:22:10
414,akrehamn,59.2667,5.1833,43.05,87,clear sky,0,17.27,NO,2025-03-06 15:22:48
415,at taraf,25.3628,49.725,64.94,45,overcast clouds,100,12.39,SA,2025-03-06 15:22:49
416,midvagur,62.0511,-7.1939,38.23,81,moderate rain,100,5.75,FO,2025-03-06 15:22:50
417,beau vallon,-20.4189,57.6953,82.63,78,light rain,40,13.8,MU,2025-03-06 15:22:51
418,canico,32.6333,-16.85,62.01,89,broken clouds,75,2.3,PT,2025-03-06 15:22:52
419,tadine,-21.55,167.8833,76.01,72,few clouds,18,8.5,NC,2025-03-06 15:22:53
420,inhambane,-23.865,35.3833,77.32,88,clear sky,7,6.64,MZ,2025-03-06 15:22:55
421,sant'agata di militello,38.0679,14.6327,51.91,74,few clouds,22,10.92,IT,2025-03-06 15:22:56
422,nowa sarzyna,50.3209,22.3446,48.96,52,clear sky,0,11.97,PL,2025-03-06 15:22:57
423,luderitz,-26.6481,15.1594,69.76,65,broken clouds,61,15.95,NA,2025-03-06 15:22:58
424,as sulayyil,20.4607,45.5779,83.44,26,overcast clouds,95,9.24,SA,2025-03-06 15:22:59
425,al bawiti,28.3492,28.8659,62.91,49,overcast clouds,95,13.8,EG,2025-03-06 15:23:00
426,island harbour,50.724,-1.2758,55.0,75,overcast clouds,100,3.0,GB,2025-03-06 15:23:01
427,yingkou,40.6648,122.2283,32.27,56,overcast clouds,100,4.83,CN,2025-03-06 15:23:02
428,amuntai,-2.4177,115.2494,75.18,99,heavy intensity rain,100,0.96,ID,2025-03-06 15:23:03
429,queenstown,-31.8976,26.8753,70.77,86,light rain,61,4.34,ZA,2025-03-06 15:23:05
430,berezovyy,51.6667,135.7,-2.54,99,overcast clouds,100,2.73,RU,2025-03-06 15:23:06
431,isla vista,34.4133,-119.861,53.62,72,overcast clouds,100,10.36,US,2025-03-06 15:23:07
432,troitsk,54.0979,61.5773,2.55,100,broken clouds,77,4.36,RU,2025-03-06 15:23:08
433,tura,25.5198,90.2201,60.57,31,clear sky,0,3.67,IN,2025-03-06 15:23:09
434,kawm hamadah,30.761,30.6973,51.44,93,clear sky,0,6.49,EG,2025-03-06 15:23:10
435,geraldton,-28.7667,114.6,75.61,78,light rain,100,8.05,AU,2025-03-06 15:22:22
436,labytnangi,66.6572,66.4183,-3.19,99,overcast clouds,100,5.79,RU,2025-03-06 15:23:12
437,long beach,33.767,-118.1892,59.09,63,scattered clouds,40,14.97,US,2025-03-06 15:20:45
438,carutapera,-1.195,-46.02,79.57,82,light rain,94,6.29,BR,2025-03-06 15:23:15
439,tarawa,1.419,172.984,80.69,89,light rain,40,9.22,KI,2025-03-06 15:23:16
440,salekhard,66.53,66.6019,-7.67,100,overcast clouds,100,5.41,RU,2025-03-06 15:23:18
441,arraial do cabo,-22.9661,-42.0278,85.96,70,few clouds,20,11.5,BR,2025-03-06 15:23:19
442,amalapuram,16.5833,82.0167,72.21,98,few clouds,13,2.33,IN,2025-03-06 15:23:20
443,chui,-33.6971,-53.4616,90.43,49,clear sky,0,12.91,UY,2025-03-06 15:23:22
444,buala,-8.145,159.5921,78.39,84,overcast clouds,100,3.74,SB,2025-03-06 15:23:23
445,kupang,-10.1667,123.5833,75.78,94,overcast clouds,97,2.3,ID,2025-03-06 15:23:24
446,la ronge,55.1001,-105.2842,12.45,52,light snow,20,9.22,CA,2025-03-06 15:23:25
447,mugia,43.1041,-9.2179,51.91,75,overcast clouds,100,10.07,ES,2025-03-06 15:23:27
448,xai-xai,-25.0519,33.6442,76.82,87,scattered clouds,27,7.67,MZ,2025-03-06 15:23:28
449,abu zabad,12.35,29.25,76.78,14,clear sky,3,15.75,SD,2025-03-06 15:23:29
450,mount isa,-20.7333,139.5,67.77,77,clear sky,0,0.0,AU,2025-03-06 15:21:42
451,andergrove,-21.0833,149.1833,75.34,80,clear sky,4,5.28,AU,2025-03-06 15:23:31
452,salinas,36.6777,-121.6555,51.89,88,clear sky,0,11.5,US,2025-03-06 15:11:11
453,nehe,48.4833,124.8333,-3.41,100,broken clouds,84,4.05,CN,2025-03-06 15:23:34
454,cuito,-12.3833,16.9333,64.31,87,overcast clouds,96,0.63,AO,2025-03-06 15:23:35
455,culfa,38.9558,45.6308,37.27,50,clear sky,0,0.58,AZ,2025-03-06 15:23:36
456,changling,44.2653,124.0005,24.19,57,broken clouds,73,8.7,CN,2025-03-06 15:23:37
457,bandarbeyla,9.4942,50.8122,77.52,80,clear sky,8,13.13,SO,2025-03-06 15:23:38
458,jamjamal,35.5365,44.8317,53.2,56,clear sky,0,5.03,IQ,2025-03-06 15:23:39
459,luanco,43.6152,-5.7934,55.02,92,overcast clouds,95,4.0,ES,2025-03-06 15:23:40
460,turbat,26.0023,63.044,74.44,26,clear sky,0,1.59,PK,2025-03-06 15:19:14
461,acarau,-2.8856,-40.12,79.32,81,overcast clouds,100,6.08,BR,2025-03-06 15:23:43
462,benghazi,32.1167,20.0667,64.18,52,overcast clouds,100,3.6,LY,2025-03-06 15:23:44
463,shiraz,29.6036,52.5388,47.64,93,moderate rain,100,0.0,IR,2025-03-06 15:23:45
464,motueka,-41.1333,173.0167,58.1,84,broken clouds,78,2.21,NZ,2025-03-06 15:23:46
465,o barco de valdeorras,42.4164,-6.9901,50.36,96,overcast clouds,100,1.68,ES,2025-03-06 15:23:49
466,santa ana de yacuma,-13.75,-65.4333,78.75,89,broken clouds,75,5.75,BO,2025-03-06 15:23:50
467,la'ie,21.6477,-157.9253,81.05,71,clear sky,0,7.0,US,2025-03-06 15:23:51
468,aoulef,26.9667,1.0833,58.21,84,overcast clouds,100,13.71,DZ,2025-03-06 15:23:52
469,morazan,15.3167,-87.6,89.02,40,scattered clouds,44,6.69,HN,2025-03-06 15:23:53
470,bengkulu,-3.8004,102.2655,74.26,90,light rain,100,6.04,ID,2025-03-06 15:23:54
471,byerazino,53.8391,28.9879,48.67,50,clear sky,0,15.75,BY,2025-03-06 15:23:55
472,nouadhibou,20.931,-17.0347,66.18,72,clear sky,0,19.57,MR,2025-03-06 15:23:56
473,gordes,38.9328,28.2894,50.83,48,clear sky,4,7.65,TR,2025-03-06 15:23:58
474,elkins,38.9259,-79.8467,30.27,78,light snow,100,8.05,US,2025-03-06 15:23:25
475,nikol'sk,53.7189,46.0712,33.26,99,snow,100,8.97,RU,2025-03-06 15:24:00
476,mukalla,14.5425,49.1242,73.96,77,clear sky,0,6.06,YE,2025-03-06 15:24:02
477,grande prairie,55.1667,-118.8027,42.98,49,scattered clouds,40,12.66,CA,2025-03-06 15:21:10
478,asaita,11.5636,41.4394,78.26,63,clear sky,4,11.01,ET,2025-03-06 15:24:05
479,robore,-18.3333,-59.75,91.49,58,scattered clouds,40,0.0,BO,2025-03-06 15:24:06
480,miranda do douro,41.4969,-6.2731,49.03,93,overcast clouds,100,6.15,PT,2025-03-06 15:24:07
481,bubaque,11.2833,-15.8333,74.44,73,few clouds,20,21.52,GW,2025-03-06 15:24:08
482,bandar abbas,27.1865,56.2808,71.58,43,scattered clouds,40,6.91,IR,2025-03-06 15:24:09
483,cannonvale,-20.2833,148.7,79.99,84,clear sky,8,7.52,AU,2025-03-06 15:24:11
484,fenoarivo be,-18.4333,46.5667,69.13,81,scattered clouds,30,5.79,MG,2025-03-06 15:24:12
485,chibuto,-24.6867,33.5306,75.02,87,broken clouds,65,5.79,MZ,2025-03-06 15:24:14
486,maua,-23.6678,-46.4614,82.2,67,few clouds,18,12.48,BR,2025-03-06 15:24:15
487,undurkhaan,47.3194,110.6556,19.08,73,broken clouds,83,4.74,MN,2025-03-06 15:24:16
488,yarmouth,41.7057,-70.2286,47.97,96,fog,100,6.91,US,2025-03-06 15:24:18
489,boende,-0.2167,20.8667,76.21,84,scattered clouds,49,1.7,CD,2025-03-06 15:24:20
490,westport,41.1415,-73.3579,52.81,64,scattered clouds,38,11.99,US,2025-03-06 15:24:21
491,beboto,8.2668,16.939,86.18,14,broken clouds,67,3.33,TD,2025-03-06 15:24:22
492,remire-montjoly,4.9167,-52.2667,77.04,94,overcast clouds,100,12.66,GF,2025-03-06 15:24:23
493,suifenhe,44.4,131.1667,13.75,92,clear sky,3,4.05,CN,2025-03-06 15:24:25
494,castillos,-34.1667,-53.8333,91.45,44,clear sky,0,12.39,UY,2025-03-06 15:24:26
495,calvinia,-31.4707,19.776,75.58,30,clear sky,8,4.81,ZA,2025-03-06 15:24:27
496,akureyri,65.6835,-18.0878,31.93,86,overcast clouds,100,2.3,IS,2025-03-06 15:24:30
497,yanbu,24.0891,38.0637,68.04,64,clear sky,0,5.75,SA,2025-03-06 15:24:31
498,griffith,41.5284,-87.4237,40.55,46,clear sky,0,4.0,US,2025-03-06 15:18:05
499,nis,43.7031,7.2661,58.8,54,clear sky,0,19.57,FR,2025-03-06 15:24:33
500,kingston,17.997,-76.7936,86.16,66,few clouds,20,8.05,JM,2025-03-06 15:24:34
501,at taj,24.2049,23.2857,58.21,37,broken clouds,75,9.1,LY,2025-03-06 15:21:36
502,tharangambadi,11.0319,79.8528,77.72,75,few clouds,23,4.9,IN,2025-03-06 15:24:36
503,posse,-14.0931,-46.3694,80.74,51,overcast clouds,87,6.82,BR,2025-03-06 15:24:38
504,tezu,27.9167,96.1667,62.64,49,clear sky,0,4.38,IN,2025-03-06 15:24:39
505,swakopmund,-22.6833,14.5333,67.53,78,few clouds,18,5.7,NA,2025-03-06 15:24:40
506,villa gesell,-37.2639,-56.973,76.12,84,broken clouds,59,10.67,AR,2025-03-06 15:24:41
507,bongaree,-27.0797,153.1586,72.72,89,moderate rain,100,32.5,AU,2025-03-06 15:24:42
508,camarinas,43.1311,-9.1817,51.93,77,overcast clouds,100,9.89,ES,2025-03-06 15:24:43
509,chipinge,-20.1883,32.6236,64.92,94,scattered clouds,27,4.36,ZW,2025-03-06 15:20:41
510,pakxan,18.3778,103.6601,67.08,70,broken clouds,82,7.09,LA,2025-03-06 15:24:46
511,laitila,60.8758,21.6977,43.43,58,overcast clouds,100,15.39,FI,2025-03-06 15:24:47
512,utiel,39.5667,-1.2,48.54,88,overcast clouds,100,9.53,ES,2025-03-06 15:24:48
513,okhotsk,59.3833,143.3,-11.09,89,overcast clouds,100,7.87,RU,2025-03-06 15:24:49
514,sandnessjoen,66.0217,12.6316,37.51,81,broken clouds,75,11.5,NO,2025-03-06 15:24:50
515,atar,20.5169,-13.0499,72.54,25,clear sky,0,2.62,MR,2025-03-06 15:24:51
516,mizdah,31.4451,12.9801,55.99,79,overcast clouds,100,15.99,LY,2025-03-06 15:24:52
517,hassi messaoud,31.6804,6.0729,66.06,52,broken clouds,75,4.61,DZ,2025-03-06 15:24:53
518,ongjin,37.9347,125.3619,34.18,57,scattered clouds,38,3.31,KP,2025-03-06 15:24:55
519,bikenibeu village,1.3673,173.1241,80.56,89,light rain,40,9.22,KI,2025-03-06 15:24:56
520,kurchatov,51.6601,35.6521,48.65,51,few clouds,15,19.28,RU,2025-03-06 15:24:57
521,vanino,49.0869,140.2543,-10.32,98,scattered clouds,26,4.34,RU,2025-03-06 15:24:58
522,salalah,17.0151,54.0924,77.09,73,scattered clouds,40,3.44,OM,2025-03-06 15:24:59
523,prince albert,53.2001,-105.7677,21.15,73,scattered clouds,40,11.5,CA,2025-03-06 15:25:00
524,dallas,32.7668,-96.7836,67.77,29,broken clouds,75,13.8,US,2025-03-06 15:17:01
525,puerto san jose,13.9256,-90.8244,86.34,59,clear sky,0,12.44,GT,2025-03-06 15:22:26
526,ebon,4.582,168.6964,82.06,77,few clouds,14,19.62,MH,2025-03-06 15:25:06
527,calca,-13.3333,-71.95,61.95,81,overcast clouds,100,5.23,PE,2025-03-06 15:25:07
528,vernon,50.2581,-119.2691,47.73,55,overcast clouds,99,5.75,CA,2025-03-06 15:25:08
529,taft,31.7471,54.2088,51.75,50,clear sky,0,4.61,IR,2025-03-06 15:25:10
530,richards bay,-28.783,32.0377,77.86,86,clear sky,0,11.79,ZA,2025-03-06 15:25:11
531,kayes,14.0,-11.0,88.43,19,scattered clouds,41,5.03,ML,2025-03-06 15:25:12
532,belle fourche,44.6714,-103.8522,37.33,66,light rain,100,12.8,US,2025-03-06 15:25:13
533,kavaratti,10.5669,72.642,82.27,74,overcast clouds,100,6.55,IN,2025-03-06 15:25:14
